Product type,SKU,Production Date,Shipping Date,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs,Shortage Risk,Actual Shipping Time,Delay
haircare,SKU5628,2024-10-31,2024-11-04,53.22809473338133,0.8883617439481016,35,7403.914210354539,Male,96,9,36,1,Carrier A,8.216626673807772,Supplier 1,Chennai,549,26,91.48022516391,Pass,3.0194389892328366,Road,Route B,825.0559179544648,False,4,-5
skincare,SKU5629,2024-02-14,2024-03-06,57.0724994109872,0.8950080936858217,35,8347.439074587117,Male,47,20,39,6,Carrier A,7.085648214075369,Supplier 4,Chennai,106,12,23.845473690137023,Pending,3.734593336584382,Road,Route A,156.46212510629152,False,21,1
haircare,SKU5630,2024-03-13,2024-04-10,15.292604558750638,0.9330383906298126,59,6393.877617111605,Unknown,79,23,74,1,Carrier C,3.934414083935307,Supplier 2,Chennai,745,5,77.95757411188418,Pass,1.6110763143298024,Road,Route A,160.8013913024064,False,28,5
cosmetics,SKU5631,2023-08-07,2023-09-02,94.14010287665933,0.9010716873252588,21,2173.226606779778,Non-binary,17,27,40,8,Carrier B,4.789376725088061,Supplier 3,Mumbai,936,1,89.03334581233129,Fail,0.99906047817557,Rail,Route A,193.4617155523005,True,26,-1
haircare,SKU5632,2024-01-16,2024-02-03,31.32530583319341,0.8951749468082676,28,2139.6202277524235,Non-binary,32,13,86,4,Carrier B,8.244424407250154,Supplier 3,Bangalore,735,24,68.79201293854244,Fail,4.499611381166826,Rail,Route C,279.9582017898187,False,18,5
skincare,SKU5633,2024-06-04,2024-06-15,67.58490584103113,0.8526846860660894,44,9416.981397142465,Unknown,51,17,85,9,Carrier C,9.283059693566477,Supplier 2,Bangalore,643,22,90.88919113033984,Pending,1.7541847692508248,Rail,Route B,365.82677700084287,False,11,-6
skincare,SKU5634,2023-12-14,2024-01-08,30.42908828042502,0.8406235467644775,95,5780.18521888683,Non-binary,67,26,41,5,Carrier A,8.801172921416978,Supplier 4,Kolkata,116,7,35.971770581359614,Pass,1.926454523131368,Sea,Route C,750.3716861635337,True,25,-1
cosmetics,SKU5635,2023-11-18,2023-11-24,89.94046892334241,0.9680658664103816,51,5586.678451513693,Male,55,12,90,9,Carrier A,4.032585751544822,Supplier 1,Kolkata,952,14,49.24189171648441,Pass,2.415161994388992,Air,Route C,272.3481501065739,False,6,-6
cosmetics,SKU5636,2023-05-17,2023-06-10,16.56193891420378,0.9798339183846224,96,7666.14987341683,Non-binary,21,25,80,4,Carrier C,8.79142721137297,Supplier 1,Bangalore,370,7,20.44641064188502,Pending,0.8067804465231992,Rail,Route B,631.7536351121213,True,24,-1
skincare,SKU5637,2025-01-03,2025-01-15,70.41150682072627,0.9578840884537364,56,7234.951427593382,Unknown,36,15,4,5,Carrier B,5.664851504184652,Supplier 4,Bangalore,207,3,73.95054125732602,Pending,2.842679468925952,Sea,Route A,887.2977504813468,True,12,-3
cosmetics,SKU5638,2024-06-08,2024-06-26,55.256144989124046,0.8518651952351084,69,6211.919288797938,Unknown,28,21,53,1,Carrier B,2.8733792946850985,Supplier 2,Mumbai,871,4,46.55987834648524,Pending,4.642107165497003,Rail,Route C,826.9455004995693,True,18,-3
haircare,SKU5639,2024-11-09,2024-11-18,42.20346111372963,0.9537160505497718,75,8524.357473719854,Female,93,11,53,8,Carrier C,7.226708093694522,Supplier 4,Chennai,116,9,34.23548673488094,Pass,4.219155577619581,Air,Route A,795.9077567606508,False,9,-2
skincare,SKU5640,2023-12-21,2023-12-20,13.765366316230947,0.8605530850100673,43,4643.006600004601,Female,62,5,9,5,Carrier A,4.104259561712272,Supplier 3,Kolkata,332,22,9.089901277625826,Fail,4.403401442634,Sea,Route B,196.63183058490569,False,-1,-6
skincare,SKU5641,2024-10-10,2024-10-23,63.12871723968116,0.8976440452242145,62,6660.878244043745,Female,46,16,60,8,Carrier B,8.01671011376459,Supplier 2,Bangalore,859,25,94.9065303082198,Pending,2.986320021170848,Sea,Route B,188.1966271553117,True,13,-3
skincare,SKU5642,2023-03-20,2023-03-28,69.28786662794558,0.9103278045838966,50,5444.769778435459,Non-binary,19,4,52,4,Carrier C,6.0173178328529975,Supplier 4,Kolkata,938,9,71.90259738652246,Fail,0.5419617256934666,Road,Route B,842.391814532355,True,8,4
skincare,SKU5643,2023-06-07,2023-06-07,29.00575674611653,0.9615870820252306,45,4212.9816847915445,Female,83,3,66,9,Carrier C,8.349023283405675,Supplier 1,Chennai,104,3,32.3995868344944,Fail,3.432836541982018,Sea,Route B,626.3360146418163,False,0,-3
haircare,SKU5644,2024-12-07,2024-12-10,39.59071090149205,0.8865405167620175,67,3083.3191812171854,Non-binary,40,4,40,3,Carrier C,2.3889468476686333,Supplier 4,Mumbai,727,2,77.34084397883888,Pending,3.008534615925223,Road,Route C,458.3848246717451,True,3,-1
cosmetics,SKU5645,2023-06-27,2023-07-04,8.909687715011549,1.0,55,8068.881250917741,Male,99,13,88,9,Carrier C,3.61801342743354,Supplier 1,Bangalore,737,2,58.56955873324223,Pending,3.9410990743518375,Sea,Route C,466.48026107960527,False,7,-6
skincare,SKU5646,2024-05-25,2024-05-28,15.8526153164578,0.9040822379267056,39,4941.01169476684,Unknown,61,7,6,9,Carrier B,8.388400153775155,Supplier 3,Bangalore,921,23,77.04024069613847,Pending,2.544595957231183,Road,Route B,759.1327679399686,False,3,-4
skincare,SKU5647,2025-01-06,2025-01-18,43.00744179718728,0.8696649376590979,57,9865.80045815969,Non-binary,62,9,89,7,Carrier C,5.842105427939836,Supplier 3,Chennai,768,4,52.626492824419664,Pass,2.045503086264978,Sea,Route A,782.090999992443,False,12,3
haircare,SKU5648,2025-01-30,2025-02-01,14.641385419478196,0.8853102248754818,46,5032.051981957873,Female,72,5,28,3,Carrier C,2.3062540384466264,Supplier 1,Mumbai,432,7,31.674999416879324,Pending,4.029670314125676,Rail,Route A,716.2554689838605,False,2,-3
skincare,SKU5649,2024-09-08,2024-09-05,19.04254736731669,0.873970252927716,41,4146.377212704046,Male,70,1,84,8,Carrier C,8.098961985288922,Supplier 4,Kolkata,200,16,87.39438666460477,Pending,3.2790823649841583,Air,Route B,902.303484579931,False,-3,-4
cosmetics,SKU5650,2023-05-18,2023-05-29,5.619697140784859,0.8853593363274871,94,7018.815597653516,Non-binary,91,9,2,2,Carrier B,7.317580825800638,Supplier 2,Delhi,493,22,44.31636556463808,Pass,2.7614988464324632,Sea,Route B,434.8355199713076,True,11,2
haircare,SKU5651,2024-11-26,2024-12-28,11.073225893543142,0.8883400510705293,47,4033.007982116116,Male,95,28,74,2,Carrier B,2.4396538794160447,Supplier 1,Delhi,280,17,84.23649782695645,Fail,4.020783798115584,Sea,Route C,807.1875361180915,False,32,4
skincare,SKU5652,2024-11-22,2024-12-20,54.42894172804159,0.8410263449467301,72,1799.1535133821974,Male,42,28,93,7,Carrier A,9.393962761270586,Supplier 4,Chennai,907,3,65.06760888981472,Fail,3.0389317596611174,Rail,Route A,670.5189423416771,True,28,0
haircare,SKU5653,2023-11-17,2023-12-01,92.85508868834498,0.8298648460432294,85,7256.909291482229,Unknown,31,18,40,7,Carrier B,4.4543387406415125,Supplier 4,Mumbai,230,4,9.43424149686283,Fail,2.9383438940854747,Sea,Route A,839.0849469182014,True,14,-4
cosmetics,SKU5654,2023-07-18,2023-08-01,28.510609157510125,0.8757410785847136,84,1356.7880345557742,Male,34,10,42,9,Carrier C,3.615534324160917,Supplier 4,Chennai,488,29,83.46728570827788,Fail,1.0873909664579284,Air,Route C,923.5598092766678,True,14,4
cosmetics,SKU5655,2024-08-09,2024-09-01,50.54837256763378,0.9090342743233024,48,4543.462942129207,Male,48,25,20,1,Carrier A,6.210491896579374,Supplier 2,Mumbai,871,4,37.19783397123366,Pass,0.3348291901759577,Road,Route A,139.40463806929978,False,23,-2
cosmetics,SKU5656,2023-10-02,2023-10-05,8.420886093162652,0.8630985341575855,32,5254.845781772077,Male,77,9,40,6,Carrier B,4.764050787519434,Supplier 4,Chennai,648,18,79.28396692643672,Pass,1.3973176019258102,Air,Route A,850.4392787615841,False,3,-6
cosmetics,SKU5657,2023-08-11,2023-08-15,15.606126435182858,0.8313013424232976,38,1457.680930765826,Male,90,5,76,6,Carrier B,3.4210304303554726,Supplier 5,Kolkata,136,19,53.32189415732984,Pending,0.846749446767269,Rail,Route A,195.45244110813948,False,4,-1
haircare,SKU5658,2025-01-30,2025-02-07,25.24500148707624,0.8614779815507555,86,3318.1025705171865,Unknown,69,8,43,3,Carrier C,8.917986376843826,Supplier 3,Mumbai,303,1,57.86191355444496,Fail,0.335757969156784,Air,Route C,185.0380753539083,True,8,0
haircare,SKU5659,2024-02-22,2024-03-20,33.51015076613869,1.0,62,9687.053566590992,Male,69,23,50,1,Carrier C,4.893719267540202,Supplier 1,Mumbai,775,21,89.03392871428392,Fail,2.420670773143716,Road,Route C,692.6094395994044,False,27,4
haircare,SKU5660,2024-05-25,2024-06-03,55.96831880779837,0.8901609751236942,22,7333.896325300861,Female,36,7,59,2,Carrier C,1.7920983618971134,Supplier 2,Chennai,685,19,59.89196880541999,Pass,2.6485632913220543,Sea,Route C,806.9823157475976,False,9,2
cosmetics,SKU5661,2024-02-26,2024-03-10,80.69877526886366,0.8450047669474459,78,8636.480155722456,Non-binary,15,17,22,6,Carrier B,8.966470097248916,Supplier 4,Delhi,326,2,99.41255748367378,Fail,0.8959861948798712,Sea,Route B,207.48772497690604,True,13,-4
haircare,SKU5662,2025-01-04,2025-02-01,80.5350246517787,0.8416510277329236,23,3439.538640408105,Unknown,45,25,35,4,Carrier A,6.86908319309127,Supplier 4,Kolkata,620,2,44.57412598141064,Fail,3.3427825535574573,Rail,Route C,299.9418244713519,False,28,3
haircare,SKU5663,2023-05-03,2023-05-13,92.00278479066408,0.9599198725073992,42,3264.248829233905,Non-binary,29,8,64,7,Carrier B,8.063835609094328,Supplier 2,Chennai,903,2,87.7574635227126,Pass,1.0038054254607245,Road,Route A,564.3548233519161,True,10,2
haircare,SKU5664,2024-12-11,2025-01-04,43.9471361905367,0.9635280992398684,52,9457.036809893802,Non-binary,24,28,75,6,Carrier B,1.2167020750709163,Supplier 1,Bangalore,348,29,17.6306020473945,Pending,3.631278340183692,Air,Route C,334.7788935408382,True,24,-4
cosmetics,SKU5665,2024-02-19,2024-03-06,74.80239882648044,0.936424428542331,97,1138.8323082055458,Unknown,16,16,53,9,Carrier B,3.927976809536256,Supplier 5,Bangalore,971,22,35.416228198920074,Pass,4.5253452878460605,Road,Route A,711.3572694916082,True,16,0
haircare,SKU5666,2023-06-17,2023-07-05,73.97076246049622,0.9842863471294284,54,8797.842299451993,Male,41,24,73,4,Carrier B,8.657497224532129,Supplier 4,Kolkata,720,13,14.02573504162069,Fail,3.8279889237496576,Sea,Route C,182.87049580696976,True,18,-6
skincare,SKU5667,2024-03-03,2024-03-29,29.993786373547167,0.8940141775195036,20,8697.484852492425,Unknown,12,25,23,3,Carrier B,9.789411443497947,Supplier 5,Mumbai,922,18,26.11086929524741,Fail,2.400478683458441,Road,Route B,659.085016901721,True,26,1
cosmetics,SKU5668,2024-09-06,2024-09-03,48.8211152935829,0.8800073628794645,69,1327.43231090376,Male,16,2,9,3,Carrier B,5.610270319005959,Supplier 1,Chennai,946,14,14.89703277817095,Pending,3.9258355097704873,Air,Route C,604.1833660892053,True,-3,-5
cosmetics,SKU5669,2024-11-05,2024-11-09,61.09653024073385,0.8953769613226631,95,2109.816967803764,Male,29,3,45,1,Carrier C,6.84067443703559,Supplier 4,Delhi,111,11,19.34228016625643,Pass,0.1340524855958772,Air,Route C,834.8999675300979,True,4,1
skincare,SKU5670,2024-12-01,2024-12-11,75.39290071922017,0.9373668946417748,59,8725.98330916465,Non-binary,87,8,79,8,Carrier C,2.7905947460493934,Supplier 3,Bangalore,167,5,71.51185035017521,Pending,4.791470204915635,Road,Route C,523.7527701042902,False,10,2
haircare,SKU5671,2023-08-25,2023-09-25,14.221039752966046,0.9862422555439644,37,6546.235930137375,Female,73,28,85,7,Carrier B,3.5473228304953865,Supplier 3,Kolkata,197,22,10.604865851116504,Pending,4.097680862659167,Rail,Route A,369.7509711588373,False,31,3
haircare,SKU5672,2024-06-05,2024-06-22,42.1066692432183,0.9272659740443884,80,7231.138498721462,Female,64,23,47,7,Carrier A,8.493577810889139,Supplier 2,Chennai,165,7,57.11132589616029,Pass,4.327441771747617,Sea,Route C,366.3614401303184,True,17,-6
haircare,SKU5673,2024-05-25,2024-06-05,40.82593759368896,0.9193278691074228,90,7151.14726086817,Non-binary,13,10,83,8,Carrier C,5.411126340242649,Supplier 2,Delhi,553,2,34.87854335038095,Pending,1.3392986173503898,Sea,Route A,843.9920438943868,True,11,1
haircare,SKU5674,2023-08-07,2023-08-20,43.34245105600593,0.8439503094284517,80,7772.49204266926,Non-binary,63,13,49,8,Carrier A,5.599819650232186,Supplier 3,Bangalore,572,23,45.04867773937276,Pass,0.9819115629052404,Sea,Route B,839.9523822770481,True,13,0
cosmetics,SKU5675,2023-06-09,2023-06-12,33.2227325285489,0.8637286873947003,97,8119.781630275864,Non-binary,70,4,90,3,Carrier A,9.43522474000413,Supplier 2,Bangalore,474,27,29.953341166948885,Pending,1.1976941169824054,Sea,Route B,426.2752275828642,True,3,-1
haircare,SKU5676,2023-06-23,2023-07-06,40.97728817045342,0.8805606598208333,27,3406.2032182691705,Non-binary,32,9,73,5,Carrier A,3.0252339173590035,Supplier 2,Mumbai,444,14,19.33361144095695,Fail,1.8140262570701808,Air,Route B,967.4513891715916,False,13,4
cosmetics,SKU5677,2024-09-26,2024-10-07,44.68928302644615,0.9119977922387292,77,7804.884121556208,Female,23,14,64,9,Carrier B,4.218706875527566,Supplier 2,Delhi,679,27,73.17281701831712,Pending,2.801699585379839,Sea,Route A,541.9752817391959,True,11,-3
skincare,SKU5678,2023-11-30,2024-01-01,44.09799601157332,0.8459526026970553,97,3235.6863323159496,Male,37,27,18,3,Carrier A,8.52523432656297,Supplier 5,Delhi,791,13,1.40804541104604,Fail,1.502166310908324,Road,Route C,606.7105290375168,True,32,5
haircare,SKU5679,2024-08-26,2024-09-06,76.4957141067537,0.8370810888563285,26,1282.619553710664,Non-binary,11,12,85,2,Carrier C,2.024783876034732,Supplier 4,Bangalore,876,15,62.37311407546876,Pass,4.489546587581949,Road,Route A,484.1881669719393,True,11,-1
cosmetics,SKU5680,2023-07-02,2023-07-07,23.759399854370947,0.9444786799737818,71,4574.372781443884,Non-binary,88,6,76,7,Carrier B,7.316907575710165,Supplier 3,Bangalore,269,13,94.8986114033103,Pending,0.72594991301224,Sea,Route B,644.1476074779811,False,5,-1
haircare,SKU5681,2024-06-02,2024-07-02,7.489338498171118,0.994869135798938,42,6811.848227448132,Female,31,26,74,3,Carrier A,3.094123541646636,Supplier 4,Chennai,252,17,87.15404160355287,Pass,0.7493529361485247,Road,Route A,453.2599971687006,True,30,4
haircare,SKU5682,2023-07-10,2023-08-07,6.53600694199487,0.8419954123255966,62,5284.339209710246,Non-binary,55,29,38,1,Carrier B,9.865153958386257,Supplier 2,Delhi,797,15,46.96073826415194,Fail,3.6438913950990814,Air,Route C,134.39391976492306,True,28,-1
skincare,SKU5683,2023-05-22,2023-06-02,28.63852864096347,0.9311670103451276,84,4102.586701681119,Non-binary,40,13,28,3,Carrier A,9.233337250110823,Supplier 4,Bangalore,512,28,90.0613628525645,Pending,3.2061356453355443,Air,Route B,737.1266569243766,True,11,-2
cosmetics,SKU5684,2024-08-29,2024-09-01,11.303706526699566,0.8744907115876717,31,3118.962720305441,Female,39,8,30,8,Carrier C,9.84304237423452,Supplier 5,Bangalore,884,2,77.42979152340564,Pending,3.225031997108561,Sea,Route B,531.3067327451562,False,3,-5
skincare,SKU5685,2024-12-09,2024-12-15,21.717403420433925,0.978576872826035,70,5266.363378952285,Non-binary,40,7,88,6,Carrier A,2.265655282703003,Supplier 4,Chennai,503,13,68.35753037676183,Pending,4.111111484019167,Road,Route B,155.71592483809286,True,6,-1
skincare,SKU5686,2025-02-11,2025-02-28,65.3023533117934,0.8792087197047002,83,6955.875337748612,Non-binary,51,12,38,5,Carrier B,2.130290313389654,Supplier 2,Mumbai,642,12,28.38986360914316,Fail,1.6524519544711045,Sea,Route A,254.0059023290008,True,17,5
skincare,SKU5687,2023-08-22,2023-09-15,29.89122169169549,0.9744104039343942,31,7436.745195100656,Unknown,26,21,21,5,Carrier A,3.914928350606432,Supplier 1,Kolkata,606,2,68.02494886225044,Fail,0.7506002743950901,Rail,Route B,167.25364830197068,True,24,3
haircare,SKU5688,2023-10-28,2023-11-19,47.79921781602498,0.8759117138371089,79,3052.3768127105777,Unknown,51,26,49,8,Carrier A,8.59662153486249,Supplier 1,Mumbai,488,9,82.82509053899197,Pending,2.159934750574336,Sea,Route A,503.0423287743538,True,22,-4
haircare,SKU5689,2025-01-10,2025-01-21,91.83450594465944,0.955714740875662,28,1127.9550922676722,Non-binary,79,12,47,8,Carrier A,2.677194940126544,Supplier 2,Bangalore,974,16,50.101017513105056,Pass,4.898089153970837,Rail,Route C,584.4480689910636,False,11,-1
haircare,SKU5690,2025-01-14,2025-01-31,66.25598643033781,0.9155605593685804,53,1744.4037868208932,Female,72,12,81,1,Carrier C,1.2481850213375123,Supplier 4,Kolkata,857,15,37.07713122384171,Pending,1.5818267231514038,Air,Route B,827.1087506576007,False,17,5
haircare,SKU5691,2023-06-26,2023-07-11,12.860544561930103,0.8458683637765145,50,1224.378190889321,Non-binary,77,14,54,4,Carrier B,6.490610841336372,Supplier 4,Kolkata,837,1,47.1828894024324,Pass,0.4857265777487141,Road,Route B,727.0098464677499,False,15,1
skincare,SKU5692,2024-09-02,2024-09-09,89.14917448683383,0.9489386191077456,92,9612.74600973012,Unknown,38,6,29,3,Carrier C,9.480061734052462,Supplier 1,Bangalore,351,17,37.68053328253299,Pass,3.7546674655033314,Rail,Route B,712.5913847738165,True,7,1
cosmetics,SKU5693,2024-11-13,2024-11-20,27.9507291717313,0.908486133600979,92,5199.429279409427,Non-binary,12,7,5,2,Carrier A,7.881693063408727,Supplier 2,Kolkata,976,15,52.313216270592775,Pending,0.0490723958529602,Rail,Route B,534.7068957629929,True,7,0
cosmetics,SKU5694,2023-03-11,2023-03-20,36.04192597857971,0.8921642206690465,96,4518.888913375948,Non-binary,96,9,14,9,Carrier C,2.2164209792196283,Supplier 1,Kolkata,134,6,37.73130499510458,Pass,1.8457287104531304,Road,Route A,759.589440266726,False,9,0
haircare,SKU5695,2023-04-03,2023-04-26,58.46076067561199,0.8587997647146773,42,7071.196603051008,Non-binary,40,21,27,4,Carrier A,3.880987740531065,Supplier 5,Kolkata,480,26,93.17220356554756,Fail,2.200358972227296,Rail,Route C,419.86464901515575,True,23,2
cosmetics,SKU5696,2023-04-10,2023-05-08,90.06141601342524,0.8956182269657023,57,5465.579652430902,Male,56,24,6,8,Carrier C,6.985638894541858,Supplier 1,Chennai,118,1,70.35503505291942,Pending,2.443081150485437,Sea,Route A,348.1330841005919,True,28,4
skincare,SKU5697,2023-09-29,2023-10-13,59.03303791188022,0.863249550392324,75,7374.329108064854,Male,38,9,24,2,Carrier C,6.00681854377722,Supplier 3,Mumbai,917,5,29.380431326488097,Pending,3.5864816852725867,Road,Route C,281.45256227025106,True,14,5
haircare,SKU5698,2024-02-26,2024-03-26,17.51259898764329,0.9255762026323522,30,6149.667534573573,Unknown,73,28,74,4,Carrier A,5.921278981462639,Supplier 4,Delhi,258,19,55.17174147589945,Pass,2.793754774910352,Air,Route A,396.849722157665,False,29,1
haircare,SKU5699,2023-05-03,2023-05-18,87.00009102069654,0.9076475095000892,69,9445.523086279944,Female,89,18,48,3,Carrier A,9.14496162143423,Supplier 2,Kolkata,372,1,39.641680095957625,Fail,2.6935751114718114,Air,Route C,252.9589301332257,False,15,-3
skincare,SKU5700,2024-12-31,2025-01-07,18.73609249011898,0.89980351570968,31,2300.7554729995973,Non-binary,74,2,68,9,Carrier C,9.344712753780698,Supplier 3,Chennai,787,29,59.843270535981645,Pending,3.334209354576838,Rail,Route A,968.1806856500792,False,7,5
skincare,SKU5701,2023-11-18,2023-12-16,59.92138958795297,0.8235206260107155,89,1134.7839227719828,Male,70,23,81,2,Carrier C,7.82243614880538,Supplier 2,Kolkata,394,18,83.2734596106337,Pending,4.375732829984517,Sea,Route C,761.3558403911723,True,28,5
haircare,SKU5702,2024-03-17,2024-03-28,41.10271074166391,0.863730209856162,66,1576.8510332260578,Male,94,11,87,8,Carrier C,8.331837829303321,Supplier 1,Bangalore,207,16,40.99336989396591,Fail,1.0826916506462154,Air,Route C,643.7960212292428,False,11,0
skincare,SKU5703,2023-11-03,2023-11-08,67.84337057239533,0.9224723617642344,86,8679.250220248245,Male,91,4,57,8,Carrier C,3.97206085466167,Supplier 1,Delhi,903,26,63.33462642164712,Fail,2.5206566033363416,Air,Route B,164.12602672195064,False,5,1
haircare,SKU5704,2023-05-06,2023-05-07,93.4974181853504,0.9337700940856148,55,7260.443295044913,Non-binary,80,4,74,8,Carrier B,4.397430327130832,Supplier 2,Chennai,958,13,95.59118866924544,Fail,1.5262181675819817,Sea,Route B,571.3666574828295,False,1,-3
haircare,SKU5705,2024-10-20,2024-11-15,90.67350509400258,0.8991925742515168,57,1989.379206479284,Non-binary,75,24,56,2,Carrier A,6.178452527467253,Supplier 4,Mumbai,599,9,89.54194901576683,Fail,4.445619652455168,Rail,Route B,667.0722896732677,False,26,2
skincare,SKU5706,2024-02-11,2024-02-25,45.5697628330484,0.8687785193310819,30,2283.233393982296,Female,44,12,16,2,Carrier B,3.3173419310952323,Supplier 4,Bangalore,573,6,89.04422985526688,Pass,2.87595959353473,Rail,Route B,120.56626851472704,False,14,2
cosmetics,SKU5707,2024-06-09,2024-07-01,66.31973115062281,0.9367675666482091,50,2826.757560734301,Male,49,28,11,2,Carrier B,1.3781541426334163,Supplier 4,Kolkata,352,4,85.72800578308258,Pending,0.5176950491275559,Road,Route C,769.562072374687,True,22,-6
skincare,SKU5708,2024-05-21,2024-06-09,60.30626485053092,0.8933873367582299,88,8938.234956797443,Non-binary,99,14,48,2,Carrier C,4.950923834827005,Supplier 4,Kolkata,223,6,41.96819277858846,Pending,4.422711726916975,Sea,Route A,817.8579524803066,False,19,5
cosmetics,SKU5709,2023-07-01,2023-07-07,74.73083232038108,0.906716385514811,59,5390.159930058181,Male,29,9,64,3,Carrier C,2.170228553750741,Supplier 2,Chennai,173,14,75.04205485760085,Pass,4.182357541904799,Sea,Route B,352.35097819549173,True,6,-3
cosmetics,SKU5710,2023-08-23,2023-09-13,59.44101323530103,0.9393230646172568,57,4490.102170335941,Non-binary,62,23,37,4,Carrier A,4.579830469809814,Supplier 3,Bangalore,438,12,43.99955730952149,Fail,0.6620704789124399,Road,Route B,335.8783360991239,False,21,-2
haircare,SKU5711,2024-01-05,2024-01-15,42.77973797027144,0.8026694263771165,60,6068.032121774736,Non-binary,92,6,36,4,Carrier A,1.805007842091516,Supplier 5,Chennai,109,3,90.03852365518166,Fail,1.7217051560509071,Rail,Route C,174.979423021452,False,10,4
cosmetics,SKU5712,2023-10-11,2023-10-11,52.38960956182454,0.8779208808159195,88,4657.655417151444,Male,54,1,4,5,Carrier C,8.508869338806178,Supplier 3,Bangalore,501,12,81.91570687318443,Pass,2.1794915943615853,Road,Route C,251.9848822970872,True,0,-1
haircare,SKU5713,2024-08-16,2024-09-01,72.11674853055192,0.8412551648775328,86,6690.398099327264,Female,12,14,22,5,Carrier B,8.401905276685092,Supplier 2,Chennai,579,27,81.06873099418594,Pending,3.799060295800569,Rail,Route B,225.741664706429,True,16,2
skincare,SKU5714,2023-11-10,2023-11-12,57.768321267923,0.9218925285577904,35,6985.317964950784,Female,71,6,83,9,Carrier B,1.9490902500085336,Supplier 2,Kolkata,499,23,39.54976798026435,Fail,3.569595541089177,Rail,Route C,739.3296555879274,False,2,-4
cosmetics,SKU5715,2024-08-16,2024-08-30,97.72332400729113,0.932797360051151,71,9623.018958168734,Male,54,20,27,8,Carrier C,6.008722572535327,Supplier 2,Kolkata,177,13,32.38900467329585,Pending,2.999088160587553,Rail,Route B,589.5822044343639,True,14,-6
haircare,SKU5716,2025-01-24,2025-01-26,94.06693549516034,0.8881670861356085,91,8781.074661728355,Non-binary,97,8,50,3,Carrier A,1.8024256854870435,Supplier 4,Mumbai,489,11,33.88069185400525,Pass,2.647650455177766,Air,Route C,407.41405531960976,False,2,-6
skincare,SKU5717,2023-10-25,2023-11-18,13.775048366399185,0.9693240530799953,73,2039.519848391536,Unknown,11,19,18,1,Carrier A,7.251908527054417,Supplier 2,Bangalore,278,22,46.57794028464215,Fail,3.096177272995147,Sea,Route C,829.651426814462,True,24,5
skincare,SKU5718,2023-06-11,2023-06-13,27.786430233428003,0.8543815322475089,80,8866.390091104651,Male,65,4,11,4,Carrier C,3.75031783147476,Supplier 3,Delhi,388,6,57.3674082826526,Fail,3.178860710444371,Road,Route A,939.0773714986852,True,2,-2
cosmetics,SKU5719,2023-08-07,2023-09-06,20.244164042411214,0.8753986990914814,75,5293.791321476674,Non-binary,22,29,73,9,Carrier B,3.466377740828674,Supplier 3,Chennai,159,7,11.22027958226782,Fail,3.427576834409383,Rail,Route B,938.7580923731856,True,30,1
haircare,SKU5720,2023-09-20,2023-10-08,68.18098380288089,0.9155672604900048,46,1233.813199601457,Non-binary,84,15,30,2,Carrier A,8.84936021001251,Supplier 4,Kolkata,274,15,45.1736111266022,Pass,3.071838892400322,Rail,Route B,707.2489496733069,False,18,3
cosmetics,SKU5721,2024-06-02,2024-06-23,19.85773498164503,0.8432358221638602,65,3404.8647619178214,Unknown,73,20,8,5,Carrier C,9.305614175746197,Supplier 4,Kolkata,392,23,53.95471794922416,Fail,1.009069913316252,Sea,Route C,553.3937834274993,False,21,1
haircare,SKU5722,2024-03-13,2024-03-12,39.48666472233218,0.8727759217741897,43,3313.3046149289685,Male,97,2,26,2,Carrier C,6.852488356589388,Supplier 4,Bangalore,866,7,92.9818110843556,Fail,0.1001322876924397,Sea,Route C,197.8095933809828,False,-1,-3
cosmetics,SKU5723,2023-06-01,2023-06-13,10.125893113042324,0.860638150183672,24,5486.555488009058,Unknown,44,9,25,2,Carrier B,4.171544396224941,Supplier 3,Mumbai,175,16,72.19633602154919,Fail,4.573699833030432,Road,Route C,401.71589299861006,False,12,3
haircare,SKU5724,2023-07-22,2023-07-29,7.350598580447554,0.8892303107531285,45,2093.7643605384337,Non-binary,23,8,93,7,Carrier C,8.417713172360479,Supplier 2,Bangalore,792,7,94.20482525994916,Fail,0.1623659042721395,Sea,Route A,179.65267100648276,True,7,-1
skincare,SKU5725,2023-05-14,2023-05-20,86.7982091691246,0.8437663973242423,82,7799.069444617601,Female,79,10,19,8,Carrier B,3.1565517407833776,Supplier 2,Kolkata,867,12,45.23296417641661,Pending,2.7810697187235647,Sea,Route B,551.6865978519904,True,6,-4
skincare,SKU5726,2024-08-01,2024-08-12,13.720886058036715,0.9081333526465298,33,4068.0932314050888,Unknown,87,8,90,8,Carrier B,1.609542548762859,Supplier 5,Delhi,560,11,59.99368991060392,Pending,0.3345916123896429,Road,Route C,856.1693093943866,False,11,3
skincare,SKU5727,2024-04-21,2024-04-26,9.908623601277917,0.8474845584888828,66,3493.7620572310248,Female,93,5,34,3,Carrier C,4.724628669379145,Supplier 2,Kolkata,912,29,25.53433826869208,Pass,1.0689640939108598,Sea,Route C,466.1794431241483,False,5,0
